description,y
"Duties:Leads initiatives for their functional group to make data analytics ready for key business metrics and analyses.Responsible for developing a deep understanding of the varied business challenges and creates customized strategy to allow them to enable effective business decisions and contribute to problem-solving.Proficient in tools which aid in data movement, data processing, automated and ad-hoc report generation, data profiling and data quality monitoring from source to consumption.Applies varied analytical skills and systems expertise to help create customized reports that provide actionable insights to business stakeholders, help make data feeds available, and help deploy data models in production.Owns the requirements for how Intuit’s products and systems are instrumented to systematically collect the data that guides critical business decisions.Help translate varied requirements from business data analysts and database architects to build scalable and robust data infrastructure.Regularly exercises discretion and independent judgment to define the procedures that transform raw data into analysis-ready form through data integration, validation, cleansing and standardization.Responsible for creating data dictionaries, and for ensuring that data consumers are aware of all relevant privacy and security policies.Customizes and implements business monitoring, systems monitoring, and reporting systems leveraging third-party tools.Skills:Cleansed, transformed, and documented data from raw data inputsBusiness dashboards and reports, ad hoc query results, task reports Business CompetenciesDemonstrates knowledge of specific productsSkillfully asks questions that expose root causes and hidden assumptions Engineering CompetenciesWrites simple SQL queriesCreates re-useable data sets with high data qualityProvides effective business requirements to developers Execution CompetencyTranslates simple business requirements into milestones and deliverablesEffectively executes contributions to multi-person projectsDialogues with leaders to change business actions Driving Change CompetencyCreates documentation that helps others learnHandles change and uncertainty wellHandles disagreement wellJob Types: Full-time, ContractExperience:Data integration: 3 years (Preferred)SQL: 1 year (Preferred)Business requirements: 5 years (Preferred)Work Remotely:Temporarily due to COVID-19",0
"SparkPost unifies email delivery with analytics, leveraging the world’s largest commercial email delivery data footprint. Customers rely on SparkPost’s infrastructure and insights to execute data-driven email programs that meet and exceed their business objectives. Our software sends nearly 40% of the world’s commercial email-that’s 4.4 trillion emails a year-for some of the world’s most sophisticated email senders, including Salesforce, Oracle, Adobe, Capital One, Zillow, Pinterest, and Twitter.

We're looking for a Senior Data Scientist to join our Data Science team, working remotely, or out of either our Columbia, MD or San Francisco, CA offices. This position reports directly to the VP of Data Science.
You will play a significant role in the design and development of innovative and impactful customer-facing and internal data products, enabling SparkPost’s continued market leadership. While your focus will be on research, modeling, and prototyping, you will work with product management, engineering, and customer-facing teams to envisage new features and products and assist with operationalizing your research.
Who You Are
You have an entrepreneurial mindset and a passion for, and a proven track record of, building innovative data products with large-scale datasets.
You have a strong competency in data science and software engineering practices.
You have practical expertise with prototyping data products, data pipelines, exploratory data analysis, machine learning, and familiarity with productionizing machine learning-based applications.
You love working on challenging problems that involve applying your business domain knowledge, data science, and software development experience.
You can effectively work across teams and functions to deliver high-impact results.
You’re passionate about learning new skills and technologies and enjoy mentoring and teaching others.
What The Role Is
Working closely with the product management and engineering teams, and your data science teammates, you will identify and prototype data product opportunities using your data analysis, machine learning, and software development skills.
You will collaborate closely with the engineering team as they productionize the data products you’ve prototyped, acting as an advisor when necessary.
As a key member of our growing data science team, you will play a leading role in the development and embedding of data science best practices, and the development and/or selection of tools and frameworks.
Qualifications
Bachelor’s Degree in Computer Science, Mathematics, Statistics, Engineering, or related technical discipline. An M.S. or Ph.D., or appropriate work experience.
At least 5 years of programming experience in Python or Scala.
At least 5 years of data science experience: from cleaning data to developing pipelines, exploratory data analysis, modeling and model evaluation, and data visualization.
At least 2 years experience developing data solutions using Amazon Web Services or other cloud infrastructure services such as GCP or Azure.
Experience using tools and libraries such as scikit-learn, pandas, numpy, PyTorch, Tensorflow, and Jupyter.
Experience with Apache Spark and/or Presto.
Experience with Kubernetes would be valued.
At least 3 years of experience working with Linux-based OSes.",1
"Driven by our mission to make it easier to understand, navigate, and pay for healthcare, Collective Health is evolving the way health benefits work.

The Analytics and BI team is a cross collaborative team working with nearly all departments in the company. We are a creative and compassionate, data-driven group of actuaries, analysts, and data scientists. We work together on larger projects, but we also spend time driving our own analyses and working directly with internal stakeholders.

This role is critical to our client reporting function. It's a fast paced and dynamic role offering the opportunity to work with varied data types to answer a wide range of questions. You'll have access to pee mentorship and build your data coding and analytical skills. A self-starter

What you'll do:
Design and execute analyses to help clients and internal stakeholders answer questions using data
Function as an expert storyteller who takes a complex analysis and turns it into a simple actionable story to drive decision-making
Develop a mastery of healthcare claims as well as other types of data including demographic data, digital and non-digital engagement data, and operational data.
Proactively identify data-driven issues and opportunities and execute on collaborative and efficient problem solving
Develop best practices for data documentation, process documentation, templates and deliverables
Demonstrate a flexible, yet precise, approach to communication adapting to both technical and non-technical audiences

 A rough breakdown of your average week could be:

(60%) Data coding and modeling in SQL, python, R and/or excel
(10%) Meeting and collaborating with team members and other departments
(25%) Running, debugging, and refining regularly scheduled reports
(15%) Communicating your analytical results verbally and in writing with stakeholders
Your skills include:
Quantitative analysis experience including an education in mathematics, computer science, economics, statistics or other quantitative field
Experience in at least one coding language such as Python, SQL, R, Stata, or other data processing and analytics environment
0-4 years experience in a complex, fast-paced, quantitative environment with a high bar for attention to detail and quality of work
Excellent verbal and written communication skills
Fast learner, takes initiative, and eager to own projects
Strong passion for learning and improving report analyses while changing healthcare
Above all, you are self-sufficient, intellectually curious and take ownership for everything you do

Collective Health is a technology company simplifying employer healthcare to make health insurance work for everyone. With more than 200,000 members and over 45 enterprise clients—including Pinterest, Red Bull, Restoration Hardware, Activision Blizzard, and more—our technical and customer experience teams are reinventing the healthcare experience for forward-thinking employers and their people across the U.S.

Collective Health is headquartered in San Francisco, CA, with additional offices in Chicago, IL, and Lehi, UT. Founded in 2013, Collective Health is backed by the SoftBank Vision Fund, DFJ Growth, PSP Investments, NEA, GV, G Squared, Founders Fund, Maverick Ventures, Mubadala Ventures, Sun Life, and other leading investors. For more information, visit us at https://www.collectivehealth.com

We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",0
"About Spin

Spin operates electric scooters in cities and campuses nationwide, bringing sustainable last-mile mobility solutions to diverse communities. Recognized for its consistent cooperation and collaboration with cities, Spin partners closely with transportation planners, elected officials, community groups, and university administrators to bring stationless mobility options to streets in a responsible and carefully orchestrated manner.

Based in San Francisco, Spin is a diverse team of engineers, designers, urban planners, policymakers, lawyers and operators with experience from Y Combinator, Lyft, Uber, local and federal government, and the transportation advocacy world. Spin was known for launching the first stationless mobility program in Seattle, and has since expanded to become the exclusive electric scooter partner in mid-sized cities like Coral Gables, Florida and Lexington, Kentucky, and one of a few permitted scooter operators in large cities like Denver, Detroit, and Washington, D.C. The team embeds in cities and neighborhoods to understand their specific transportation needs, and hires locally from the community.

Spin is expanding quickly and looking for top-tier talent to help us bring affordable and accessible transportation options to cities and define what future safe streets will look like.

About the Role:

We are looking for data analysts to work across the organization to generate the data and analysis required to answer some of our toughest questions to help us innovate and grow. You will be solving business problems, identifying data quality issues and performing statistical analysis. You will be working closely with the engineering team to gather new data.

Responsibilities
Set business metrics that measure the health of our business and product
Collaborate with product, engineering, finance, business and operations teams to translate business insights into decisions and actions
Find opportunities for growth and efficiency
Design and analyze experiments
Develop dashboards and frameworks to monitor business and product performance

Qualifications

Degree in a quantitative field like statistics, economics, engineering, or applied math preferred
Minimum of 3 years of relevant experience in data science or analytics role
Proficient in SQL
Experience in R or Python and data science and visualization libraries
Strong oral and written communication skills, and ability to collaborate with cross-functional partners to build the business

Benefits & Perks
Opportunity to join a fast-growing startup and help shape and establish the company’s industry leadership
Competitive health benefits
Unlimited PTO for salaried roles
Commuter stipend plus pre-tax benefits
Monthly cell phone bill stipend
Wellness perk for salaried roles

Spin is an equal opportunity employer and will not discriminate against any employee or applicant for employment in an unlawful matter. We celebrate diversity and are committed to creating an inclusive environment for all individuals. Spin treats all employees and job applicants on the basis of merit, qualifications, and competence without regard to any qualified individuals' sex, race, color, religion, national origin, ancestry, gender (including pregnancy, breastfeeding, or related medical condition), sexual orientation, gender identity, gender expression, age, physical or mental disability, medical condition, genetic characteristic or information, marital status, military and veteran status, or any other characteristic protected by state or federal law. Spin also considers qualified applicants with criminal histories, consistent with applicable local, state, and federal law.

Spin is committed to providing reasonable accommodations for qualified individuals with disabilities in its job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at job_accommodations@spin.pm.",0
"About Spin
Spin operates electric scooters in cities and campuses nationwide, bringing sustainable last-mile mobility solutions to diverse communities. Recognized for its consistent cooperation and collaboration with cities, Spin partners closely with transportation planners, elected officials, community groups, and university administrators to bring stationless mobility options to streets in a responsible and carefully orchestrated manner.

Based in San Francisco, Spin is a diverse team of engineers, designers, urban planners, policymakers, lawyers and operators with experience from Y Combinator, Lyft, Uber, local and federal government, and the transportation advocacy world. Spin was known for launching the first stationless mobility program in Seattle, and has since expanded to become the exclusive electric scooter partner in mid-sized cities like Coral Gables, Florida and Lexington, Kentucky, and one of a few permitted scooter operators in large cities like Denver, Detroit, and Washington, D.C. The team embeds in cities and neighborhoods to understand their specific transportation needs, and hires locally from the community.

Spin is expanding quickly and looking for top-tier talent to help us bring affordable and accessible transportation options to cities and define what future safe streets will look like.

About the Role

Being a data informed company, data helps us create exceptional experience for our customers and provide insights into the effectiveness of our product.

We are looking for Data Engineers that will build and maintain our data warehouse and data pipelines, collect data from multiple sources, and expose services that make data a first class citizen at Spin. You will be building, architecting and launching highly reliable and scalable data pipelines to support data processing and analytics needs. Your efforts will allow access to business and user behavior insights.

Our engineering team consists engineers that are passionate about creating finely polished and intuitive experiences and, at the same time, obsess over performance and reliability of what we build. We challenge the status quo and strive towards finding the best way to solve problems.

We promote being a more well rounded engineer by working on different parts of the engineering stack. We also work in very small groups to keep processes and overhead low, so we have a lot of trust and accountability to perform the work required to build the best product.

Responsibilities
Build and maintain our data warehouse and data pipelines
Scaling up our data infrastructure to meet business needs
Deploy sophisticated analytics programs, machine learning and statistical methods
Work cross-functionally with our product, business, finance and engineering teams

Qualifications

Minimum of 3 years of relevant experience in building and architecting data solutions
Deep understanding of distributed systems
Expert in SQL and high-level languages such as Python, Java, or Scala
Built and maintained data warehouses and ETL pipelines
Experience with Data modeling
You have worked with big data solutions like Redshift, Snowflake, Hadoop or Hive
Experience with realtime data streaming infrastructure like AWS Kinesis, Spark or Kafka
Worked with Cloud-based architecture such as AWS or Google Cloud
Benefits & Perks
Opportunity to join a fast-growing startup and help shape and establish the company’s industry leadership
Competitive health benefits
Unlimited PTO for salaried roles
Commuter stipend plus pre-tax benefits
Monthly cell phone bill stipend
Wellness perk for salaried roles

Spin is an equal opportunity employer and will not discriminate against any employee or applicant for employment in an unlawful matter. We celebrate diversity and are committed to creating an inclusive environment for all individuals. Spin treats all employees and job applicants on the basis of merit, qualifications, and competence without regard to any qualified individuals' sex, race, color, religion, national origin, ancestry, gender (including pregnancy, breastfeeding, or related medical condition), sexual orientation, gender identity, gender expression, age, physical or mental disability, medical condition, genetic characteristic or information, marital status, military and veteran status, or any other characteristic protected by state or federal law. Spin also considers qualified applicants with criminal histories, consistent with applicable local, state, and federal law.

Spin is committed to providing reasonable accommodations for qualified individuals with disabilities in its job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at job_accommodations@spin.pm.",3
"Overview
We are looking for a hands-on Senior Business Data Analyst who is a creative problem solver with a passion to deliver advanced data-driven solutions. You will work alongside Product Managers, Designers, Engineers, Architects, and Program Managers to evolve Intuit’s Identity Platform. As a senior member of the analytics team, you will have a strong track record of combining advanced analytical skills with exceptional business and entrepreneurial acumen. You will also have an ownership mindset with a strong willingness to take on new challenges with enthusiasm.
This is an exciting time to join the Identity Platform at Intuit as we are building many new cutting-edge capabilities, including an Account Manager as a destination, password-less authentication, phone-based account creation, modern and sophisticated fraud prevention, an Identity graph, and many more. Data is central to Intuit’s decision-making process, and analysts are a critical component to evangelize data-driven decision making as we look to transform and scale the Identity platform for the future.
What you'll bring
5+ years of experience working in web, marketing, product, other related analytics fields with a strong knowledge of statistics
Exceptional SQL skills and experience working with granular web and native clickstream data and behavior tracking tools like Adobe Analytics
Highly proficient in Tableau and Excel
Excellent problem-solving skills and end-to-end quantitative thinking
Outstanding communications skills with the ability to influence decision makers and build consensus with teams
Proactive and inquisitive learner who seeks out and capitalizes on opportunities for change that enhance the business, rather than reacting to circumstances
Strong organizational skills, time management, accountability, and the ability to manage multiple projects simultaneously to meet objectives and key deadlines
Love mentoring and guiding others on best practices. Passionate about the advancement of whole team
Experience in programming languages, automation tools, and stats packages (e.g. Python, R, Hive) is a plus; comfortable creating re-usable data sets with high-quality data
How you will lead
Partner with development teams and the broader analytics teams to enable decision support and key customer insights
Use a hypothesis-driven approach to drive design, implementation, and analysis of A/B experiments.Then provide executive level recommendations based on findings and directed next actions
Communicate analytical findings and recommendations in a clear and concise way to non-technical audiences, both in writing and oral presentations
Provide guidance and thought leadership to business leaders and stakeholders on how best to harness available data to support business goals
Ensure data collection and data processing is optimized to provide crystal-clear visibility into the impact and value of new initiatives and product releases
Identify opportunities for developing new data sources, and provide technical leadership around making those data sources high-quality and broadly available
Create mastered data using the Intuit Curation Platform for Identity entities including Person and Company
Pursue data quality, troubleshoot data validation, and see issues to resolution",0
"Overview
We are looking for a hands-on Senior Analyst who is a creative problem solver with a passion to deliver advanced data-driven solutions. You will work alongside Sales, Marketing & Product partners to grow Intuit's Professional Tax business revenues.
As a senior member of the analytics team, you will have a strong track record of combining advanced analytics skills, with exceptional business and entrepreneurial acumen. An ownership mindset with a strong willingness to take on new challenges with enthusiasm. Strong ability to create, prove and execute new initiatives leading to direct revenue growth.Please apply only if you have an urgent desire to proactively drive business and not just respond to it.
What you'll bring5+ years relevant experience with a proven track record of leveraging analytics to drive significant business revenue growth.Superior technical knowledge & proficiency with SQL to perform data acquisition, segmentation, and aggregation from varied data sourcesExperience with BI/visualization packages, preferably TableauKnowledge of programming languages, automation tools and stats packages (e.g. python, SAS, Alteryx, hive, R) preferableExceptional analytical skills
Strong business acumen & bent for new sales driversOutstanding communication skills with the ability to influence decision makers and build consensus with teamsProject Management skills and ability to manage multiple projects simultaneously to meet objectives and key deadlinesPreferred: previous management consulting experience driving meaningful change through a multitude of client situations
How you will leadDevelop a deep understanding of the Professional Tax Group ecosystem and be able to identify and analyze the impact of Marketing and Sales campaigns on customer behavior and retentionLead the creation of annual business plans across all marketing and sales channels by combining data from multiple sources and get stakeholder buy-in
Develop propensity models to help us better predict events such as conversion and churnCreate dashboards to understand key drivers of retention and proactively come up with ideas to improve YoY retention rates & revenue per customer, thereby allowing stakeholders to self-serve data requests.Communicate analytical findings and recommendations in a clear and concise way to non-technical audiences, both in oral and written presentations.Use Hypothesis-driven approach to drive design, implementation and analysis of A/B tests. Then provide executive level recommendations based on findings and directed next actions.Work closely with engineering teams to automate recurring tasks and improve processes to continually increase efficiency",0
"Overview
Intuit’s Fraud Prevention team harnesses the power of data, technology, and people to protect our customers, partners, and business from fraud and abuse.
The Fraud Prevention team is looking for a Senior Business Data Analyst who is excited to partner with product managers, engineers, and data scientists to deliver fresh insights and solutions to fight fraud.
What you'll bringStrong business acumen and exceptional analytical ability with 3-5 years of relevant experience. Experience in Fraud Prevention or Risk preferred.Advanced SQL and coding skills to perform data, profiling, segmentation and aggregation.Experience with statistical analysis in support of justifying policy recommendations is preferredSignificant experience with relational databases (Oracle, SQL Server, MySQL, Vertica) preferred.Good working experience with data analytics and visualization technologies (Excel, Python, Tableau, QlikView, etc.).Outstanding communication skills with the ability to deftly negotiate, prioritize across technical and non-technical teams, influence decision makers and build consensus with teams.Detail-oriented with a high degree of accountability, organization and empathy.Experience working with Key Performance Indicator metrics such as conversion rates, user acquisition, retention, or product usage.Bachelor’s Degree in Quantitative Field or commensurate experience. Master’s degree preferred.
How you will lead
Translate business questions into verifiable hypotheses, create experiments to test them, and generate recommendations based on the findings
Leverage data to understand fraudulent behavior, identify trends that indicate elevated risk, and to inform policy decisions.
Proactively identify ways to improve existing processes and suggest projects that address key issues while providing an awesome and delightful customer experience.
Drive requirements for data engineers to design, test, and deliver accurate metrics related to fraud activity, policy rules, and operating effectiveness via dashboards using disparate data sources and systems.
Curate and standardize fraud-related datasets used as the foundation for all Intuit-wide fraud analysis
Use Excel or Google spreadsheets, Python, Tableau, and Splunk to quickly analyze, manipulate and visualize small to large datasets to guide fraud and risk policy discussions
Create clear concise diagrams to document key data and business processes
Vigorously test and validate the integrity and quality of data required for performing analysis
Partner with fraud investigation teams, policy makers, product managers, and data scientists to deliver data insights and analysis that inform critical decisions and help us reach our goals",0
"Work within the Data Analytics team at Overstock and partner with marketing business owners to ensure a high level of data-driven decision making by extracting insights from customer and advertising data, design and analyze A/B tests, build statistical models to solve specific business problems and create reports, dashboards, presentations and visualizations.
This highly visible and influential role will provide analytic and strategic support to Overstock.com's marketing teams while collaborating with other members of the broader analytics team. The data analyst will also be responsible for the creation of statistical models to predict customer behavior and performance of marketing initiatives, as well as for creating and measuring specific performance metrics. The ideal candidate has extensive experience manipulating and analyzing large data sets, the ability to view marketing problems and data from a financial, behavioral, and optimization perspectives, and possesses excellent interpersonal communication and problem-solving skills.
The Data Analyst will mine data from the enterprise data warehouse and 3rd party tools to continuously improve marketing performance and return on investment. This role will constantly be asked to learn new data sources and new analytical tools, as well as provide recommendations to management.
The Data Analyst will have the opportunity to work with a large array of data (sales, customer, behavioral, website, etc.), tools, and technologies (Teradata, Micro Strategy, Excel, RStudio, Python, Snowflake, Adobe Analytics, Google Analytics, Data Bricks, HIVE, HDFS, etc.).
Job Responsibilities
Exploratory Data Analysis
Help define business metrics specific to the marketing channel including Key Performance Indicators (KPIs) and associated measurement methodologies.
Apply advanced analytics techniques (core statistical-modeling, data visualization, data mining) to extract actionable insights through analysis of large-scale, high-dimensional data.
Work closely with business and development teams to understand business requirements and functional specifications.
SQL Analysis/Business Intelligence/Data Integrations
Work extensively with large amounts of marketing & customer data in doing data analytics and validation.
Develop end-to-end analytics pipelines that can automate collection, cleaning, processing and visualization of data from distinct data environments such as SQL, Hadoop, Apache Spark by using a combination of tools such as R, Python and VBA.
Develop and utilize knowledge of various CRM systems (Oracle, Salesforce, SAP etc.) and integrate them with internal systems to build comprehensive customer profiles, clusters and value groups.
Work with data engineering and product teams to develop 3rd party API integrations with online ad platforms and CRM systems.
A/B Testing and Experiment Design
Lead design and execution of A/B tests by utilizing different digital testing methodologies such as geographic tests, randomized control trials, ghost ad tests, cookie-split tests etc.
Develop power analysis for A/B tests and experiments to determine key test parameters such as required sample size, test length, estimated test cost etc. based on minimum detectable effect size.
Collect, validate and communicate test results to business owners and senior leadership through reports, presentations, white papers etc.
Develop deep understanding and subject matter expertise in the following areas
Paid media channels, auction/bidding systems and advertising tools such as Google Search and Display Networks, Facebook, Pinterest, Criteo, DoubleClick etc.
Digital brand channels (YouTube, Facebook, Open-web display) and TV advertising.
CRM systems, email marketing campaigns, site promotions and product assortment processes and marketing automation systems.
Statistical Model Development
Develop and implement Customer Lifetime Value models, response probability models and product-recommendation models using a combination of the latest parametric and non-parametric methods.
Build scalable and consumable statistical models utilizing big-data to improve marketing campaign efficiency.
Utilize machine learning algorithms to build applications that can be consumed by different end user tools to help serve better content and experiences to customers.
Leadership Responsibilities
Mentoring analysts on technologies such as SQL, R, Microstrategy
Serve as the bridge between the business and the analytics teams, to understand the business requirements and guide the teams to arrive at strategic data-driven decisions
Ensure that best practices are followed and perform quality checks on analyses performed by analysts
Lead collaboration with different teams to aid a rigorous approach of analyses
Build business case analysis to support new initiatives and activities
Perform other duties as required and assigned by manager and upper management.
Follow legal policies as directed.
Job Requirements
Required
3 years solid, relevant work experience or an advanced degree in a quantitiative field
Strong intellectual curiosity combined with a knack for recognizing correlations, trends, and statistical irregularities
Experience with SQL and relational databases
Strong understanding of marketing and financial concepts
Strong understanding of foundational statistical concepts and methods
Strong command of Microsoft Excel
Preferred
Familiarity with statistical data analysis tools (SAS, Python, R, etc)
Familiarity with Online and Digital Marketing as well as Direct Marketing
A/B & Multivariate testing
Customer behavior/journey analysis & optimization
Revenue attribution modeling
Familiarity with Ads API services for different 3rd party platforms
Advanced degree (MBA, MS in Analytics, Statistics, Mathematics, Information Systems, etc.) or equivalent work experience
Skills
Command of Microsoft Office applications, particularly Microsoft Excel
Experience with relational databases (SQL, Microsoft Access, etc.)
Familiarity with statistical data analysis (R,SAS, SPSS, KXEN, etc.)
Python or similar programing experience
Education
An undergraduate degree in Statistics, Mathematics, Information Systems, Business Analytics or other related STEM fields
MS degree in Statistics, Mathematics, Information Systems, Business Analytics or related STEM fields preferred
Who We Are:
Just a few minutes from Salt Lake City and Utah’s ski slopes, Overstock is an original resident of “Silicon Slopes”, one of the fastest growing technology hubs in the country. We’re a passionate group of collaborative problem solvers and creative innovators, working on cutting-edge technology. From building award-winning retail applications (with amazing AR functionality) to creating leading blockchain and machine learning technologies, each of us embodies a unique value and contributes a diverse perspective to the team.
What We Offer:
401k (6% match)
Flexible Schedules
Onsite Health Clinic
Tuition Reimbursement, Leadership Development Program, & Mentorship Program
Onsite Fitness Center with group fitness classes and trainers
Onsite Cafe with additional Coffee Shop and Juice Bar
Onsite Greenhouse, providing fresh fruits & vegetables for our cafe
Overstock Women's Network (OWN)
And More…Benefits vary based on position, tenure, location, and employee election
Physical Requirements:
This position requires you to sit, stand and perform general office functions. You may also be required to lift up to 25 pounds occasionally. Bending, stooping and reaching are also frequently required.
Equal Employment Opportunity:
It is our policy to provide equal employment opportunity for all applicants and associates. This policy includes our commitment to ensure that all employment decisions are made without regard to race, color, religion, gender, national origin, disability, pregnancy, veteran status (including Vietnam era veterans), age, sexual orientation, gender identity, or any other non-job-related characteristic protected by law.
Back to Overstock Careers",0
"Overview
The Customer Success (CS) Data and Analytics team has an exciting opportunity to improve customer experiences using analytics. We are seeking an exceptional Sr. Business Data Analyst who is a data-driven individual with excellent data and analytical skills, experience in identifying ways to improve data quality, and a passion for delivering data-driven insights.
This is an exciting time to join Customer Success at Intuit as we are building a service platform to help our customers beyond core product use. This is your opportunity to join this exciting and transformational journey.
What you'll bring
5+ years of experience working with data and analytics with strong knowledge of statistics
Highly proficient in SQL, Data Visualization software (e.g. Qliksense, Tableau), and Excel
Excellent problem-solving skills and end-to-end quantitative thinking
Ability to manage multiple projects simultaneously to meet objectives and key deadlines
Outstanding communications skills with both technical and non-technical colleagues
Strong ability to tell stories with data, educate effectively, and instill confidence, motivating stakeholders to act on recommendations
Proactive and inquisitive learner... seeks out and capitalizes on opportunities for change that enhance the business, rather than reacting to circumstances
Strong organization, time management and task prioritization skills
Experience in a scripting language preferred
Experience in defining metrics and instrumenting data tracking preferred
How you will lead
Partner with development teams, Customer Success team members, and the broader analytics teams to enable decision support and key customer insights in the product and customer success spaces
Define and implement A/B experiments by working with key stakeholders, developing data pipelines, reports and dashboards in Qliksense, and regularly communicating results and insights
Create mastered and matched curated data using the Intuit Curation Platform for Customer Success entities for Company, Person, and Asset
Collaborate with stakeholders and analysts to ensure analytical solutions are scalable, repeatable, effective, and meet expectations of various stakeholders
Provide recommendations utilizing multiple types of data, business knowledge, and strategic assumptions when data doesn’t exist
Pursue data quality, troubleshoot data validation, and see issues to resolution
Ensure data collection and data processing is optimized to provide crystal-clear visibility into the impact and value of new initiatives and product releases",0
"Overview
The Customer Success (CS) Data and Analytics team has an exciting opportunity to improve customer experiences using analytics. We are seeking an exceptional Sr. Business Data Analyst who is a data-driven individual with excellent data and analytical skills, experience in identifying ways to improve data quality, and a passion for delivering data-driven insights.
This is an exciting time to join Customer Success at Intuit as we are building a service platform to help our customers beyond core product use. This is your opportunity to join this exciting and transformational journey.
What you'll bring
5+ years of experience working with data and analytics with strong knowledge of statistics
Highly proficient in SQL, Data Visualization software (e.g. Qliksense, Tableau), and Excel
Excellent problem-solving skills and end-to-end quantitative thinking
Ability to manage multiple projects simultaneously to meet objectives and key deadlines
Outstanding communications skills with both technical and non-technical colleagues
Strong ability to tell stories with data, educate effectively, and instill confidence, motivating stakeholders to act on recommendations
Proactive and inquisitive learner... seeks out and capitalizes on opportunities for change that enhance the business, rather than reacting to circumstances
Strong organization, time management and task prioritization skills
Experience in a scripting language preferred
Experience in defining metrics and instrumenting data tracking preferred
How you will lead
Partner with development teams, Customer Success team members, and the broader analytics teams to enable decision support and key customer insights in the product and customer success spaces
Define and implement A/B experiments by working with key stakeholders, developing data pipelines, reports and dashboards in Qliksense, and regularly communicating results and insights
Create mastered and matched curated data using the Intuit Curation Platform for Customer Success entities for Company, Person, and Asset
Collaborate with stakeholders and analysts to ensure analytical solutions are scalable, repeatable, effective, and meet expectations of various stakeholders
Provide recommendations utilizing multiple types of data, business knowledge, and strategic assumptions when data doesn’t exist
Pursue data quality, troubleshoot data validation, and see issues to resolution
Ensure data collection and data processing is optimized to provide crystal-clear visibility into the impact and value of new initiatives and product releases",0
"Overview
A business data analyst (BDA) leads and partners on business initiatives that rely on data and analytics. The BDA is responsible for providing analytical partnership for aligned functional group, clearly communicating insights to senior leaders and collaborating cross data teams to drive broader data improvements. This includes identifying insights-based business opportunities, partnering on initiative design, overseeing initiative execution, and tracking business outcome. They apply business acumen and analytical skills to provide direction at each phase of varied business initiatives they support.
The BDA uses people domain knowledge in combination with expertise in data and analytics to quantify and prioritize business opportunities, build business cases, propose customized actions and changes, plan and execute experiments, create dashboards and reporting, measure business results and explain the business impact of associated actions.
The BDA is proficient in accessing people data from various sources (such as relational databases, distributed data sources and third party data capture tools) and creating analyses using visualization tools (such as Excel and Qlik Sense) to share customized insights with business and analytics partners. They can prototype data sets used in reporting and analyses. The BDA is familiar with the necessary data sources to provide efficient ongoing dashboards and reporting. In addition, the BDA keeps a pulse on emerging technologies (such as data exploration, data modeling, visualization and testing) and statistical methods that would make their work more scalable or more efficient for Intuit.
What you'll bring
To be added
How you will lead
The BDA is proficient in accessing people data from various sources (such as relational databases, distributed data sources and third party data capture tools) and creating analyses using visualization tools (such as Excel and Qlik Sense) to share customized insights with business and analytics partners. They can prototype data sets used in reporting and analyses. The BDA is familiar with the necessary data sources to provide efficient ongoing dashboards and reporting. In addition, the BDA keeps a pulse on emerging technologies (such as data exploration, data modeling, visualization and testing) and statistical methods that would make their work more scalable or more efficient for Intuit.
They are responsible for consulting with stakeholders to help define metrics and dashboards that not only serve the need of the immediate customer, but apply to broader customer base. They are responsible for developing and following a standard methodology. They can independently drive and own end-to-end execution of activities and project tasks. They need to have the ability to produce accurate data efficiently and conduct analysis to support centers of excellence questions or programs. Finally, they need to have extensive knowledge of all our reporting solutions and deep knowledge of our data history, structures and definitions to support ad-hoc data requests and compliance reporting
Deliverables include, but are not limited to: driving requirements related to defining visualizations, dashboards and metrics, creating long term strategies, delivering data-driven insights and customer behavior analyses, providing clear direction, managing priorities, and completing support model activities (Follow Me homes, identifying bugs, etc)",0
