description,y
"Under close supervision, this position exists to assist the organization in making strategic data-related decisions by analyzing, manipulating, tracking, internally managing and reporting data. This position functions both as an analyst and as a statistical analytics programmer.

Essential Functions:
Designs and enhances databases.
Designs menu systems that are effective and user-friendly.
Develops reports with accurate, easy to read, useful information.
Designs and generates tracking and monitoring tools.
Participates in the development of outcomes and process measures, including technical specifications, to enable population measurement, guideline implementation, and evaluation.
Maintains complex statistical routines using macros, vendor software, and software written by self and others.
Tests and maintains data integrity.

Secondary Functions:
The Medical Office Controllers department is not only accountable for providing financial analysis for the medical center but more broadly to provide data analytics for decision support to the medical center leadership group. As the vital link between the company-s data information and its business objectives the Analysts within the department are strong in quantitative analysis, enjoy SQL coding but want to balance that with their interest in healthcare operations. They think critically to tackle complex challenges and work with multi-terabyte datasets.
This position provides leadership for the delivery of high quality and cost-effective consulting services and data analytics to issues of key organizational importance. This person will deal with a broad array of operational issues that can range from operational workflow optimization to developing business cases for new services.

Basic Qualifications:

Experience

Minimum one (1) year of programming in SAS, SQL, VBA; net or equivalent statistical analytical programming language.
Education

Bachelor's degree in economics, finance, health care administration, public health administration, statistics, mathematics, operations
research, or related field required OR four (4) years of experience in a directly related field.

High School Diploma or General Education Development (GED) required.
Licenses, Certifications, Registrations

N/A.

Additional Requirements:

Microsoft Office skills required.
Strong ability to apply analytic and critical thinking skills, writing skills, communication skills, consulting skills, and ability to work
within a team.

Must be an independent self-starter.
Must be able to work in a Labor/Management Partnership environment.

Preferred Qualifications:

Experience with analytical manipulation and interpretation of large databases.
Analytical consulting experience.
Project management experience.
Experience with MVS/TSO operating systems.

PrimaryLocation : California,Santa Clara,Santa Clara Medical Offices 710 Lawrence Express W
HoursPerWeek : 40
Shift : Day
Workdays : Mon, Tue, Wed, Thu, Fri
WorkingHoursStart : 8:00 AM
WorkingHoursEnd : 4:30 PM
Job Schedule : Full-time
Job Type : Standard
Employee Status : Regular
Employee Group/Union Affiliation : Salaried, Non-Union, Exempt
Job Level : Individual Contributor
Job Category : Information Technology
Department : Medical Office Controller
Travel : No
Kaiser Permanente is an equal opportunity employer committed to a diverse and inclusive workforce. Applicants will receive consideration for employment without regard to race, color, religion, sex (including pregnancy), age, sexual orientation, national origin, marital status, parental status, ancestry, disability, gender identity, veteran status, genetic information, other distinguishing characteristics of diversity and inclusion, or any other protected status.

External hires must pass a background check/drug screen. Qualified applicants with arrest and/or conviction records will be considered for employment in a manner consistent with federal and state laws, as well as applicable local ordinances, including but not limited to the San Francisco and Los Angeles Fair Chance Ordinances.",0
"JOB SUMMARY
Responsible for executing the full-scope of advanced analytic projects with the objectives of creating causal inferences, correlations, predictions, and recommendations for improvements to business processes, and the metrics to monitor those improvements. Requires a strong command of data science oriented techniques and algorithms as well as a demonstrated practical ability to determine where to invest time, synthesize actionable findings across diverse assignments, and present these findings to an audience with varying levels of background in analytics.

MAJOR DUTIES AND RESPONSIBILITIES
Actively and consistently support all efforts to simplify and enhance the customer experience

Plan and lead the execution of the analytics life-cycle, leveraging significant experience in leading this type of work in previous roles

Leverage multiple data sources to produce intelligent data products that solve the needs of business and engineering for business intelligence, operational analytics, descriptive models, predictive models, diagnostic models, and prescriptive models.

Make technical decisions for the organization

Coordinate technical activities across projects and the organization

Interact with various stakeholders to understand their business needs, communicate project status and develop relationships to ensure satisfaction

Execute the full-scope of advanced analytic techniques

Perform problem formulation, requirements analysis, and planning

Responsible for data surveying, profiling, and pre-processing

Model data management for validation (e.g. holdout, cross-validation)

Select algorithm and execution

Responsible for interpretation of results – for both causal inferences and predictive sensitivity and specificity

Synthesize appropriate recommendations for action and changes

Help teach and explain techniques and tools used to a broad set of business-intelligence, data, and analytics professionals with varied backgrounds

Exercise thought leadership and discretion in tailoring the tools, approaches, and data used to meet the needs of the particular problem

Deliver results using metrics-driven analysis, and communicating the costs and tradeoffs of ideas to stakeholders and top management

REQUIRED QUALIFICATIONS
Skills/Abilities and Knowledge
Ability to read, write, speak and understand English
Experience with Teradata: SQL, UDFs, interpreting explain plans, basic performance-tuning, and use of database catalog
Background with Cable systems and operations
Experience with Hadoop, HIVE, SPARK, and/or Snowflake
Knowledge of other relevant tools such as SAS, SPSS, Alteryx, Linux
Knowledge of other relevant techniques such as text analysis and text mining
Familiarity with the open-source ecosystems surrounding R (CRAN), Python (PyPi), and/or Hadoop
Broad experience and solid theoretical foundation on the modeling process using a variety of algorithms
Data profiling, distributions, confidence intervals, hypothesis testing
Holdout for testing, cross-validation
Data pre-processing, exploratory data analysis using a variety of techniques
Regression and classification using techniques such as linear models, GLMs, and tree-based methods
Interpretation of model results, consideration of causality, treatment of multicollinearity
Strong synthesis and presentation skills
Ability to communicate results and recommendations to a wide variety of audiences including executive leadership
Understanding of data architecture, data warehouse and data marts
Demonstrated ability and desire to continually expand skill set, and learn from and teach others
Experience with other database and data store technologies, such as NoSQL, key-value, columnar, graph, and document.
Experience in receiving, converting, and cleansing big data
Program, product, or project management experience delivering analytics results
Strong background in Linux/Unix/CentOS and Windows installation and administration
Ability to identify and resolve end-to-end performance, network, server, cloud, and platform issues
Pattern recognition and predictive modeling skills
Keen attention to detail with the ability to effectively prioritize and execute multiple tasks.

Education
Bachelor’s degree in a data science, engineering discipline, computer science, statistics, applied math, or related field.

Related Work Experience
3+ years of user and system admin ownership with Linux/Unix/CentOS and Windows.
10+ years of Statistical Analysis

8+ years of Business Analysis

8+ years of SQL/R/SAS Programming
2+ years of Database Design or Database Modeling

PREFERRED QUALIFICATIONS
Skills/Abilities and Knowledge
Operations-research background, in particular focused on large labor operations such as field ops, technical support, and sales
Background with cable and/ or telecommunications

Education
Master’s degree in a data science, engineering discipline, computer science, statistics, applied math, or related field.

WORKING CONDITIONS
Office environment

Charter Technical Engineering Center
Highly collaborative and innovative work space
Occasional Travel",0
"Vanguard Solutions & Analytics is a government contractor specializing in advanced research and development for defense, intelligence, homeland security, and healthcare applications. We pride ourselves in developing cutting-edge technologies with significant and immediate impact on our national security. Our product is our staff; we prioritize cultivating a team of driven and talented scientists and engineers that together culminate into a premier company.Every Analyst a Scientist - One of our primary goals is to empower analysts to be able to study their data like scientists. The tools we develop focus on streamlining data analysis through integrated algorithms and software that provide insight into the geopolitical landscape for use in operational missions around the world.The Role:As a Data Scientist, you will live by our motto that “Data is Destiny.” You will work with a diverse collection of massive datasets, including social media, structured and unstructured text, geospatial, time series, and imagery data. You will design, test, and validate statistical tests and machine learning models in support of cutting-edge problems in the national security space. Your expertise as a data scientist will aid a diverse team of researchers to build state-of-the-art tools and technologies that are deployed to extract and enrich intelligence used by analysts. If you would like to help intelligence and defense analysis keep pace with modern machine learning and software techniques, then this role is for you!Who you are:A degree in a scientific field such as Statistics, Mathematics, or Computer ScienceExperience in statistical modeling including performance evaluation and uncertainty quantificationProficiency with a scientific programming language, preferably Python, and familiarity with Numpy, Pandas, and/or Scikit-learn packagesExperience in grooming sparse, incomplete, and noisy datasetsMotivated collaborator and an excellent communicator of ideas to both technical and non-technical audiencesUS citizen willing to obtain a U.S. Security ClearanceEven better:MS or PhD in a scientific field such as Statistics, Mathematics, Computer Science, or Data Science or 2+ years of relevant work experienceFamiliarity with handling and analyzing data at scale, for example using Hadoop, Dask, Spark, and MapReduceWorking knowledge of data store tools such as SQL and Elasticsearch, and experience interacting with databasesExperience with deep learning and neural network training, testing, and evaluation with fluency in Tensorflow or PyTorchSpecialized expertise in a data-rich field such as time-series analysis, graph analytics, geospatial analysis, image processing, or Bayesian programmingActive U.S. Security ClearanceCompensation:Competitive salaryComprehensive benefits (Medical, Dental, Vision, Disability, Life)401k company matchCompetitive and flexible paid time offContinued higher education reimbursementProfit sharing (Additional match to 401k)And more!Vanguard Solutions & Analytics is dedicated to fostering a diverse and inclusive workforce where all employees, regardless of race, ethnicity, gender, neurodiversity, or other personal characteristics, feel valued, included, and empowered to achieve their best. We recognize that each employee’s backgrounds, experiences, and perspectives are essential for providing our customers with innovative solutions to challenging national security problems.Applicants must be US Citizens.Job Type: Full-timeSalary: $52.00 to $70.00 /hourEducation:Bachelor's (Required)Work Location:Multiple locationsBenefits:Health insuranceDental insuranceVision insuranceRetirement planPaid time offProfessional development assistanceThis Job Is Ideal for Someone Who Is:Dependable -- more reliable than spontaneousDetail-oriented -- would rather focus on the details of work than the bigger pictureAchievement-oriented -- enjoys taking on challenges, even if they might failAutonomous/Independent -- enjoys working with little directionInnovative -- prefers working in unconventional ways or on tasks that require creativityHigh stress tolerance -- thrives in a high-pressure environmentSchedule:Monday to FridayDay shift",1
"As a Senior Machine Learning Engineer at Integral you will design and scale solutions to cutting edge analytical problems that arise from an extremely diverse set of biotech data - including computational chemistry, computational biology, medical records, quantitative finance, text/social, video/image analysis, mobile/digital patient engagement, and others. Successful candidates must be committed to working with a diverse set of scientists, entrepreneurs, and domain experts in ways that cut across traditional industry boundaries in a fast-paced startup environment.

Successful candidates are expected to be well-versed in good software engineering methodologies and committed to working with a diverse set of scientists, entrepreneurs, and domain experts in ways that cut across traditional industry boundaries in a fast-paced startup environment.

You'll do…


Work with data scientists, researchers, product teams, and other domain experts to build highly scalable engineering solutions to complex data-oriented problems. 
Design, develop, test, maintain, and improve an integrated codebase of advanced engineering products. 

You Bring…


BS or MS in Computer Science or related technical field 
Extensive software engineering experience across multiple languages such as Python, Java, C/C++, R, Scala 
Extensive experience with standard statistical analysis and machine learning techniques 
Experience with popular analytical tools such as Pandas, Scikit-learn, Tensorflow, PyTorch, Jupyter, ggplot2, or SparkML 
Strong analytical, problem-solving, and communication skills 

You May Also Bring…


Ph.D. in Computer Science or related technical field
Deep knowledge of computer science concepts pertaining to algorithmic complexity and distributed/parallel computing
Experience with scalable analysis tools and platforms such as Hadoop, Spark, AWS, or GCP 
Experience with non-traditional database and knowledge representation architectures such as semantic graphs, NoSQL, etc.

About Integral

Integral Health, Inc. is a privately held, computational company with a proprietary clinical development and patient engagement platform. Integral Health was founded by Flagship Pioneering, an innovation enterprise that conceives, creates, resources, and grows first-in-category life sciences companies. Flagship Pioneering has created over 40 groundbreaking companies over the past fifteen years, all of which are pioneering novel and proprietary biological, industrial, and engineering approaches to solve major needs in human health and sustainability. These companies include Seres Therapeutics (NASDAQ: MCRB), Moderna (MRNA), Syros Pharmaceuticals (SYRS), Rubius Therapeutics (RUBY), Axcella Health, Evelo Biosciences (EVLO), and Indigo Agriculture.",2
"Businessolver is a technology company delivering market-changing benefits and services to millions of people across the U.S. Our primary mission is to transform benefits to a year-round personalized journey through innovative technology and high-touch service.

We take our role in benefits very seriously. We know that at the other end of our technology is a person, a family or a loved one. This is why, at the core of our business, we cultivate a culture of service through transparency and an unwavering responsiveness to our clients and employees.

We're not shy about how much we love our clients. We look to our rock-star employees to help these clients maximize the investment in their benefits program, minimize their exposure to risk, engage their employees with our easy-to-use solution and empower their employees to maximize their benefits use.

**At Businessolver you will have opportunities for individual development through our common language: Trust through transparency. Assume positive intent. Be real. Live a growth attitude. Embrace the reverse golden rule.

Job Summary:

This role will serve on the Cloud Data Engineering team. The Cloud Data Engineer (CDE) will be responsible for architecting, developing, implementing, and operating stable, scalable, low cost solutions to source data from production systems into the data lake (AWS) and data warehouse (Redshift) and into end-user facing applications (AWS Quicksight). The ideal candidate should be able to work with Infrastructure, Data Analysts, and Machine Learning Engineers in a fast-paced environment, understanding the business requirements, and implementing ETL, machine learning and cloud solutions.

Essential Duties:

Building fault tolerant cloud solutions for Data Engineering
Maintaining and Enhancing Existing Data Loads to the Data Warehouse and Data Lake
Maintaining Streaming Data from production Systems
Managing Backup/Restore/Versioning of Cloud Data Sources
Peer Reviewing code
May perform other duties as assigned.

Level of Education and Years of Experience

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. The requirements listed below are representative of the knowledge, skill, and/or ability required. Reasonable accommodations may be made to enable individuals to perform the essential functions.

Degree in Computer Engineering/Science or related field, with 7+ years of professional experience in database/data lake development
Proficient with processing data on relational databases like Oracle/SQL Server/MySQL/etc.
Proficient with developing on an MPP database Redshift/Teradata/Snowflake
Proficient handling large data sets using SQL and databases in a business and engineering environment
Proficient with operations in a Public Cloud Environment (AWS/Azure/GCP)
Proficient with ETL and Data Warehouse/Lake processes
Experience with Architecting Cloud Workflows
Experience in leading Multiple sprint project and Epics
Excellent verbal and written communication skills
Strong troubleshooting and problem-solving skills
Thrive in a fast-paced, innovative environment

Preferred Qualifications:

Oracle, Postgres, EMR, Redshift, Linux experience
Familiar with computer science fundamentals including object-oriented design, data structures, algorithm design, problem solving, and complexity analysis
Experience with Agile Methodologies
Experience with complex/large data sets (Big Data)
Experience operating a Data Lake
Experience with Cloud Architecture/Engineering

The Businessolver Way…

Our team has spent two decades crafting a culture that challenges each employee to perform at the top of their game – and have fun doing it! If you desire to use your skills and experience in an environment where you can make a difference, we want to hear from you! Businessolver employees experience a vibrant work culture with extensive workplace perks including:

Competitive pay, great benefits, and vacation time. We are an equal opportunity employer with competitive benefits including medical, dental, life insurance, disability, 401(k) with company match, among others.
Smart Casual Dress. No need to suit up, but we also have on-site dry-cleaning services for those that prefer to dress-up!
Charity and community involvement. Participate in a variety of ways to support those around us.
Learning & Development. Continue to learn about the industry through our online and instructor-led classes.
Recognition. Want some swag? Earn tons of it by helping out your co-workers through our employee recognition program.
Culture. Want a culture most dream of? Most companies talk about it, we live it. Come find out for yourself!

Check out our benefit info-graphic here!

Our larger ""hub"" locations (Des Moines, Denver, Chicago, Iowa City, Dallas, Louisville & Charlotte) include:

Weekly catered meals.Breakfast every other Mondays, lunch Wednesdays, and afternoon appetizers on Fridays encourage collaboration across our teams.
Fully-stocked kitchens.We know it takes fuel to perform, so we provide a kitchen stocked with healthy cereals, fruit, snacks, and beverages to keep you at the top of your game.
With a ""work hard/play hard"" atmosphere we all need a little stress relief at times.
If you need a boost, visit our fitness facilities to clear your head (Des Moines, Denver, Chicago, Dallas & Louisville)

Interested? Great, we look forward to reading your application.

You will receive an auto-reply confirming that we've received your application, and you will hear from us again after we've reviewed your application and decided whether or not to move you forward in our recruiting process.

If you do decide to apply, please know that every complete application will be carefully reviewed. Seriously! We know it is a time commitment to prepare an application. We will respect that effort by thoughtfully reviewing every single complete application and we are truly grateful for your interest.

Check us out on Twitter, Facebook and LinkedIn for a look at our vibrant culture.",3
"Senior Data Engineer
At Berkadia we are redefining the industry with long-term investments in people and technology that deliver actionable insights and create the best customer experience. From acquisition to disposition, we service all commercial property types including multifamily, retail, office, industrial, affordable housing, seniors housing, hotels, student housing, and manufactured housing.
The Opportunity
The Senior Data Engineer must be a Apache Spark expert in order to help the Data Pipeline team build out Berkadia’s big data infrastructure.
Essential Duties (Primary Responsibilities) include the following.
Will hold critical role in creating data pipelines using Spark and other technologies
Work closely with Platform Architects to achieve going from an Event Source data model, into Spark and out to SQL.
Other tasks as assigned.
What someone will need to be successful in this role
Adhere to Berkadia’s policies and exhibit proficiency and understanding of Berkadia’s Values and position-specific skills.
2+ Years of Spark experience required
2+ Years of Python experience required
AWS Big Data Technologies (Lambda, EMR, Glue, RedShift, S3, Parameter Store, Secrets Manager, etc.)
Familiar with Event Sourcing is a plus
Multi-platform development
Data processing pipelines
Data cleansing
Establishing data quality metrics
Employee Benefits
18 PTO days + 2 floating holidays & 10 paid holidays per year
Generous tuition reimbursement towards a Masters or Bachelors degree
401K match up to 6%
12 weeks of 100% paid paternity/maternity leave
Mentorship with industry professionals
About us
Berkadia, a joint venture of Berkshire Hathaway and Jefferies Financial Group, is a leader in the commercial real estate industry, offering a robust suite of services to our multifamily and commercial property clients. Powered by deep relationships and industry-changing technology, our people sell, finance, and service commercial real estate, providing support for the entire life cycle of our clients’ assets. Our unique ownership structure allows us to put the client’s interests first and creates a marketplace that delivers a superior experience.
We believe people matter. In fact, our people are the heart and soul of everything we do here. That’s why we employ the top CRE professionals in our industry, and make sure we invest in their personal development and training. With a focus on innovation and insights, we set the bar high - and keep it there - so that we provide best-in-class service for our clients.
Berkadia is an equal opportunity employer and affords equal opportunity to all applicants and employees for all positions without regard to race, color, religion, gender, national origin, age, disability, veteran status or any other status protected under local, state or federal laws.",3
"Tetra Tech is looking for a customer-oriented Data Solution Architect to join our team and support a growing project team at the Federal Aviation Administration (FAA). Qualified candidates will have experience working in a client facing environment and preferably have experience supporting a federal solutions team and ideally have a basic understanding or air traffic principles and the aviation industry, in addition to regularity policies in air traffic. In this role you will translate requirements created by functional analysts into the architecture for that solution. Ideal candidates will have experience supporting cloud computing, data architecture, machine learning, or cyber security solutions.


Primary job duties and responsibilities may include, but are not limited to the following:
Provide technology specialization to build quality application and software solutions that meet the requirements and advises clients on Tetra Tech FIT offerings, strategy, designs, specific technologies, implementation approaches and alternatives / tradeoffs.
Lead delivery of technology innovation services, strategic planning activities and business case development.
Provide technical oversight for or develop technical estimates created with standards tools, portfolio Work Breakdown Structures, statements of work and industry standard estimating techniques.
Architect complete solutions using appropriate portfolio offerings with design elements that allow integration into a client environment.
Adhere to appropriate SDF processes, architectural artifact requirements and architectural best practices.
Work with client stakeholders to evaluate the solution requirements and support the management and traceability of requirements during the engagement.
Work with client technical staff during the requirements definition and implementation to resolve issues.
Assume accountability for the infrastructure solution technology components and the successful implementation of the full solution. May include hands-on modeling, design, configuration, installation, performance tuning, prototyping and/or other efforts required to keep the project on a successful track.
Review large data sets and provide recommendations and/or reports based on customer requests that could include congressional inquiries
Assign and review tasks, mentor junior architects, manage performance feedback, and create development plans consistent with performing the role of team leader or project manager.
The successful candidate will have:
Bachelor’s Degree and a minimum of 7 + years of relevant IT implementation experience.
Experience working in a consulting environment; preferably a Federal consulting engagement.
Experience developing and supporting Data Architecture.
Experience using Agile software development methodology and practices including JIRA project management software
Strong communications skills with the ability to interface with all levels of internal and client project teams.
Knowledge on applicable industry standards and frameworks such as ITIL, CoBIT, ISO, TOGAF and FEAF.
This position requires a clearance and/or badge that involves an extensive background and credit check
Tetra Tech is an Equal Opportunity Employer, and we value workplace diversity. We invite resumes from all interested parties and consider applicants for all positions without regard to race, color, religion, sex, national origin, age, marital status, sexual preference, personal appearance, family responsibility, the presence of a non-job-related medical condition or physical disability, matriculation, political affiliation, veteran status, or any other legally protected status. Tetra Tech is a VEVRAA federal contractor and we request priority referral of veterans for available positions.",1
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the role

As a Data Scientist on the Cities team, you will be responsible for understanding the performance of Cities products through data, including developing algorithms, finding insights and discovering new trends and engagement obstacles. You will need to have a solid foundation in statistics and data analysis, relating it to business problems, and communicating results with product managers and decision-makers in a clear and actionable fashion.
What you’ll do
Bring strong technical and quantitative expertise to help create and up-level existing Cities products to better serve customer needs: conduct rigorous, careful data analysis to understand product performance and user behavior, and identify improvement opportunities.
Develop and track product engagement metrics and funnels, using experimentation and statistical analysis to improve business processes and decisions.
Design product experiments and interpret the results to draw detailed and actionable conclusions.
Ensure data quality standards and prototype new datasets for production data sharing products such as Uber Movement.
Generate ideas for exploratory analysis to shape future projects and provide recommendations for action.
Present findings to senior management to inform business decisions.
Collaborate with cross-functional teams across disciplines such as product, engineering, operations, marketing, policy and communications to drive system development end-to-end from ideation to production.

What you’ll need
Ph.D., M.S., B.S. or B.A. degree in Statistics, Mathematics, Economics, Operations Research, Computer Science, Physics or other quantitative field. (Advanced degrees are a plus)
Minimum 3 years of quantitative research or data science experience.
Coding proficiency in a language like Python or R to work efficiently at scale with large data sets (including exploratory data analysis, statistical analysis, anomaly detection and data quality investigations) in a production environment.
Knowledge of experimental design (such as A/B experiments) and analysis, causal inference, and statistical methods.
Experience with data visualization, geospatial data analysis (PostgreSQL, GIS, or their equivalent in Python or R), and developing and optimizing complex queries (SQL, Presto, and Hive). Data engineering and pipeline development experience is a plus.
Knowledge of data privacy best practices, specifically around location data.
Self-driven with the ability to work independently. Extraordinary attention to detail.
Strong communication skills and business acumen, demonstrated through documentation and presentations, and the ability to work closely with cross-functional stakeholders to execute on decisions.
Experience working in policy, government, or in the quantitative urban planning or civic tech space is a plus.

About the team

Uber is committed to building partnerships with cities to work together towards our shared goals. Uber for Cities seeks to deliver products that increase mobility, safety, and sustainability for all city residents – from accessibility in the app to tools for physical infrastructure like the curb. Uber Movement provides a data sharing and insights platform for urban planners, city officials and researchers to better understand how their cities move.",1
"Amgen is seeking a Sr. Safety Data Scientist to join our team and work from Amgen’s beautiful Thousand Oaks, CA campus. To learn more about this position and Amgen:
This senior manager position guides and leads analytics and data science capability for Global Patient Safety and Pediatrics’ reporting to a GPS&P Director. This role will ensure the innovative, scientifically rigorous and compliant application of machine learning and other advanced methods answer questions about Amgen’s products and process capabilities.
Duties Include:
Proactively seek out new information and technologies in the literature/public domain and incorporate into individual project(s) as well as the overall program
Provide expertise in analysis, interpretation, and communication of complex analytic solutions.
Apply rigor in the robust evaluation and design of analytical methods including plan for data processing and evaluation criteria.
Lead and perform high quality data analyses – ensuring transparency, reproducibility, compliance with applicable procedures and standards and adhering to best practice.
Develop and implement analytics solutions to enable enhanced understanding and characterization of the benefit-risk profile of medicinal and combination products
Partner with function and cross-functional collaborators to advance GPS&Ps analytic capabilities and understanding of Amgen’s medicinal and combination products.
Be representative for Health Authority Inspection, and Partner and Internal Process Audits within the remit of role and responsibility
Performs other duties related to the position as necessary as defined in Standard Operating Procedures or as requested by his/her supervisor
Knowledge and Skills
Experience in quantitative data analysis with applied analytic experience of clinical, drug safety and/or healthcare data
Pharmaceutical industry or health authority experience.
Pharmacovigilance processes and EU, FDA and international regulatory requirements
Written and oral communications, leadership and problem solving
Basic Qualifications:
Doctorate degree and 2 years of Pharmacovigilance/Safety experience
OR
Master’s degree and 6 years of Pharmacovigilance/Safety experience
OR
Bachelor’s degree and 8 years of Pharmacovigilance/Safety experience
OR
Associate’s degree and 10 years of Pharmacovigilance/Safety experience
OR
High school diploma / GED and 12 years of Pharmacovigilance/Safety experience
Amgen is committed to unlocking the potential of biology for patients suffering from serious illnesses by discovering, developing, manufacturing and delivering innovative human therapeutics. This approach begins by using tools like advanced human genetics to unravel the complexities of disease and understand the fundamentals of human biology.
Amgen focuses on areas of high unmet medical need and leverages its expertise to strive for solutions that improve health outcomes and dramatically improve people’s lives. A biotechnology pioneer since 1980, Amgen has grown to be one of the world’s leading independent biotechnology companies, has reached millions of patients around the world and is developing a pipeline of medicines with breakaway potential.
Amgen provides a collaborative and creative culture in a company with a strong track record of innovation. Our culture encourages open dialogue and diverse views to land on the best solutions, and we help ensure our staff are equipped to excel

Join Us

If you're seeking a career where you can truly make a difference in the lives of others, a career where you can work at the absolute forefront of biotechnology with the top minds in the field, you'll find it at Amgen.

Amgen, a biotechnology pioneer, discovers, develops and delivers innovative human therapeutics. Our medicines have helped millions of patients in the fight against cancer, kidney disease, rheumatoid arthritis and other serious illnesses.

As an organization dedicated to improving the quality of life for people around the world, Amgen fosters an inclusive environment of diverse, ethical, committed and highly accomplished people who respect each other but compete intensely to win. Together, we live the Amgen values as we continue advancing science to serve patients.

Amgen is an Equal Opportunity employer and will consider all qualified applicants for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, protected veteran status, or disability status.",1
"Job SummarySr. Data Engineer (Oracle/PL-SQL/Data modeling)Location : San Jose, CADuration : Full time.Required skills –10+ years of experience in data management work and related technologiesStrong Oracle SQL, PL/SQL designing and programming experienceStrong experience in data ware house related projectsData processing using PythonComplex SQL query writingExperience in Hadoop, Hive, SparkGood data modeling experience - Ability to understand data models and contribute on data modeling exerciseResponsible for database management and query performance optimizationExperience of working in agile / scrum environmentStrong analytical and communication skillsAbility to work with cross functional teamsExperience of working on large data sets, data analysis & validationCandidates with following skills / experience are preferred –Experience in SnowflakeSupply chain / supply chain quality domain knowledge / experienceInformaticaAdvanced analytics work experienceCisco experienceThanks & Regards,Karthik ReddyAccounts ManagerJob Type: Full-timeExperience:PL/SQL: 10 years (Required)SQL: 10 years (Required)Python: 5 years (Required)Data modeling: 5 years (Required)Hadoop, Hive, Spark: 5 years (Required)Education:Bachelor's (Preferred)Work Location:One locationSchedule::Monday to Friday",3
"Description
Here's your opportunity to be a key part of how we live our vision and BUILD the nation's best and most future ready workforce – starting right at ESD!

Here at the Employment Security Department (ESD), we believe in the Power to Help when people need it most. We provide our communities with inclusive workforce solutions that promote economic resilience and prosperity. We help people find jobs, provide our communities with inclusive workforce solutions and we are now providing paid family and medical leave.

Why it's a great department/business unit: The Financial Services Division includes the Central Budget Office, Financial Services, Contracts and Procurement, and the Grants Management Office. Our division is an agency support division, helping the agency in everyday processes and procedures.

A Great Opportunity! Our Financial Services Division is seeking to hire multiple, full-time/non-permanent Data Analysts for data validation within our Financial Services Division. In this role you will be responsible for pulling required data from UTAB (report or tool), manipulating and analyzing data as needed for Fraud recovery efforts. You will support the initial wave data pulling as well as steady state management of sharing new fraud data with banks.

Are you analytical, do you enjoy the challenge of working through data detail to assist in proper analyzing of raw data? If this is your wheelhouse, this may be an excellent opportunity for you to shine. We encourage you to apply now.
Duties
What a typical day looks like:
Prep data as needed for incorporation into Fraud Recovery Dashboard. Analyzes data to determine new fraud and needed steps to share data updates with banks.
Prepare and manipulate data as needed for sharing with banks.
Support Fraud Recovery efforts by ensuring that datafiles received from financial institutions are uploaded back into UTAB.
Adapt format as needed and work with Director to adapt communication to request appropriate data as needed.
Work with UTAB product manager and contacts to ensure data compilation process is effective and completed in a timely manner.
Qualifications
Required Qualifications:
Strong written and communication skills, highly organized, proactive/self-starter, strong Excel skills, comfortable running SQL queries.

Preferred/Desired Qualifications:
Able to run and write SQL queries, ideal previous experience with working banks/payments/treasury.
Supplemental Information
Please attach a resume and letter of interest to your on-line application (through the Add Attachment(s) field).
A resume will not substitute for the ""work experience"" section of the application.
Applications with comments such as ""see attachments"" or ""N/A"" in the supplemental question responses will be considered incomplete.
Other Information
Final external candidates must pass an Unemployment Insurance (UI) Fraud check.
This recruitment may be used to establish a qualified pool of DC1 candidates for agency-wide vacancies in the next six months.
The Employment Security Department is an equal opportunity employer/program. Auxiliary aids and services are available upon request to individuals with disabilities.
If you are having technical difficulties creating, accessing or completing your application, please contact careershelp@des.wa.gov or (360) 664-1960 or toll free (877) 664-1960.
Modern Workplace
ESD's employee engagement continued to trend upward in 2019 as we developed programs to improve the employee experience. We are diligent and remain focused on creating a modern workplace designed to meet the needs of a changing workforce. We have wellness programs, telework policies and flexible schedules. We're working to update our facilities all over the state to enhance both the client and employee experience.

Opportunity for All
The Washington Employment Security Department is an equal opportunity employer. We strive to create a working environment that includes and respects cultural, racial, ethnic, sexual orientation and gender identity diversity. Women, racial and ethnic minorities, persons of disability, persons over 40 years of age, veterans or people with military status, and people of all sexual orientations and gender identities are encouraged to apply. Please include your name and preferred pronouns in your application, to ensure we address you appropriately throughout the application process.

More than Just a Paycheck
Washington State offers one of the most competitive benefits packages in the nation. Beyond the traditional benefits such as Health, Life Insurance, Retirement, and related benefits, we offer Flex Spending Accounts, Dependent Care Assistance, Deferred Compensation and so much more. We take work life balance seriously and many of our offices offer flexible work hours with a wider variety of shift and schedule option to assist in this.

For specific questions about this position, contact Jeanette Nelson at jcnelson@esd.wa.gov. You can also email us at HRRecruiting@esd.wa.gov, or contact Washington Relay Service 711 if you are a person with a disability needing assistance in the application process, if you need this job announcement in an alternate format, or with general questions about this opportunity.",0
